Cantidad_Total_Productos,Compra_Total,Cantidad_Compras,Total_Subcategorias_Compradas,Q_Productos_Compra,Ticket_Compra,Cluster
7,3039.99,2,2,3.5,1519.995,Cluster 2
17,2699.87,4,4,4.25,674.9675,Cluster 1
14,287.62,3,3,4.6666665,95.87334,Cluster 3
17,353.83,3,3,5.6666665,117.94334,Cluster 3
16,346.84,3,3,5.3333335,115.613335,Cluster 3
11,2651.83,3,3,3.6666667,883.94336,Cluster 2
10,65.9,2,2,5.0,32.95,Cluster 0
5,2524.03,2,2,2.5,1262.015,Cluster 2
7,2594.01,2,2,3.5,1297.005,Cluster 2
9,2439.99,3,3,3.0,813.33,Cluster 2
5,2420.03,2,2,2.5,1210.015,Cluster 2
4,140.0,1,1,4.0,140.0,Cluster 0
11,490.9,2,2,5.5,245.45,Cluster 0
9,363.9,2,2,4.5,181.95,Cluster 0
1,564.99,1,1,1.0,564.99,Cluster 4
5,755.95,2,2,2.5,377.975,Cluster 2
10,604.9,3,3,3.3333333,201.63333,Cluster 3
16,665.82,3,3,5.3333335,221.94,Cluster 3
8,119.72,2,2,4.0,59.86,Cluster 0
22,2727.28,5,5,4.4,545.456,Cluster 1
20,2589.86,5,5,4.0,517.972,Cluster 1
4,19.96,1,1,4.0,19.96,Cluster 0
7,3014.99,2,2,3.5,1507.495,Cluster 2
16,2639.88,4,4,4.0,659.97,Cluster 1
5,44.95,1,1,5.0,44.95,Cluster 0
6,209.94,1,1,6.0,209.94,Cluster 0
14,425.3,3,3,4.6666665,141.76666,Cluster 3
4,9.16,1,1,4.0,9.16,Cluster 0
5,109.9,1,1,5.0,109.9,Cluster 0
8,123.88,2,2,4.0,61.94,Cluster 0
8,2564.92,2,2,4.0,1282.46,Cluster 2
7,1444.43,2,2,3.5,722.215,Cluster 2
2,2240.98,1,1,2.0,2240.98,Cluster 4
10,2508.26,3,3,3.3333333,836.0867,Cluster 2
10,199.9,2,2,5.0,99.95,Cluster 0
10,468.92,2,2,5.0,234.46,Cluster 0
1,2319.99,1,1,1.0,2319.99,Cluster 4
13,2534.93,3,3,4.3333335,844.9767,Cluster 2
6,2404.89,2,2,3.0,1202.445,Cluster 2
11,171.63,2,2,5.5,85.815,Cluster 0
12,2374.88,3,3,4.0,791.62665,Cluster 2
10,619.9,2,2,5.0,309.95,Cluster 0
6,29.94,1,1,6.0,29.94,Cluster 0
11,72.65,2,2,5.5,36.325,Cluster 0
8,101.92,2,2,4.0,50.96,Cluster 0
14,373.36,3,3,4.6666665,124.45333,Cluster 3
6,2456.94,2,2,3.0,1228.47,Cluster 2
6,29.94,1,1,6.0,29.94,Cluster 0
13,292.87,3,3,4.3333335,97.62334,Cluster 3
8,51.76,2,2,4.0,25.88,Cluster 0
5,269.95,1,1,5.0,269.95,Cluster 0
10,274.9,2,2,5.0,137.45,Cluster 0
5,1900.95,2,2,2.5,950.475,Cluster 2
9,1756.91,3,3,3.0,585.63666,Cluster 2
22,2147.28,5,5,4.4,429.456,Cluster 1
1,1700.99,1,1,1.0,1700.99,Cluster 4
15,1830.65,4,4,3.75,457.6625,Cluster 1
12,473.88,2,2,6.0,236.94,Cluster 0
16,2089.84,4,4,4.0,522.46,Cluster 1
9,1998.91,3,3,3.0,666.30334,Cluster 2
12,2033.38,3,3,4.0,677.79333,Cluster 2
1,1700.99,1,1,1.0,1700.99,Cluster 4
7,1910.93,2,2,3.5,955.465,Cluster 2
7,2000.93,2,2,3.5,1000.465,Cluster 2
5,1900.95,2,2,2.5,950.475,Cluster 2
13,1784.87,3,3,4.3333335,594.95667,Cluster 2
13,2210.87,3,3,4.3333335,736.95667,Cluster 2
11,1824.89,3,3,3.6666667,608.2967,Cluster 2
15,324.85,3,3,5.0,108.28333,Cluster 3
7,2529.93,2,2,3.5,1264.965,Cluster 2
9,1938.91,3,3,3.0,646.30334,Cluster 2
1,1700.99,1,1,1.0,1700.99,Cluster 4
1,1700.99,1,1,1.0,1700.99,Cluster 4
6,1875.94,2,2,3.0,937.97,Cluster 2
11,2075.89,3,3,3.6666667,691.9633,Cluster 2
7,1910.93,2,2,3.5,955.465,Cluster 2
4,279.96,1,1,4.0,279.96,Cluster 0
9,194.91,2,2,4.5,97.455,Cluster 0
14,1801.86,4,4,3.5,450.465,Cluster 1
1,1700.99,1,1,1.0,1700.99,Cluster 4
5,1840.95,2,2,2.5,920.475,Cluster 2
5,1916.95,2,2,2.5,958.475,Cluster 2
14,449.66,3,3,4.6666665,149.88667,Cluster 3
5,11.45,1,1,5.0,11.45,Cluster 0
16,323.84,3,3,5.3333335,107.94666,Cluster 3
10,56.86,2,2,5.0,28.43,Cluster 0
10,99.7,2,2,5.0,49.85,Cluster 0
15,1985.85,4,4,3.75,496.4625,Cluster 1
4,215.96,1,1,4.0,215.96,Cluster 0
4,19.96,1,1,4.0,19.96,Cluster 0
12,2045.88,3,3,4.0,681.96,Cluster 2
12,2496.82,3,3,4.0,832.2733,Cluster 2
11,2579.84,3,3,3.6666667,859.94666,Cluster 2
10,1812.4,3,3,3.3333333,604.13336,Cluster 2
11,2073.39,3,3,3.6666667,691.13,Cluster 2
11,173.89,2,2,5.5,86.945,Cluster 0
5,1840.95,2,2,2.5,920.475,Cluster 2
11,1860.09,3,3,3.6666667,620.03,Cluster 2
7,2024.93,2,2,3.5,1012.465,Cluster 2
10,2158.45,3,3,3.3333333,719.48334,Cluster 2
14,2095.9,4,4,3.5,523.975,Cluster 1
10,673.94,2,2,5.0,336.97,Cluster 0
5,349.95,1,1,5.0,349.95,Cluster 0
24,499.7,5,5,4.8,99.94,Cluster 1
9,529.91,2,2,4.5,264.955,Cluster 0
10,2589.9,3,3,3.3333333,863.3,Cluster 2
6,419.94,1,1,6.0,419.94,Cluster 0
4,279.96,1,1,4.0,279.96,Cluster 0
5,2329.15,2,2,2.5,1164.575,Cluster 2
10,297.86,2,2,5.0,148.93,Cluster 0
6,419.94,1,1,6.0,419.94,Cluster 0
9,244.91,2,2,4.5,122.455,Cluster 0
14,327.86,3,3,4.6666665,109.28667,Cluster 3
11,2454.84,3,3,3.6666667,818.28,Cluster 2
9,324.91,2,2,4.5,162.455,Cluster 0
10,2544.85,3,3,3.3333333,848.2833,Cluster 2
9,2379.91,3,3,3.0,793.30334,Cluster 2
13,2928.37,3,3,4.3333335,976.12335,Cluster 2
10,2505.36,3,3,3.3333333,835.12,Cluster 2
18,2614.82,4,4,4.5,653.705,Cluster 1
16,349.84,3,3,5.3333335,116.613335,Cluster 3
10,673.94,2,2,5.0,336.97,Cluster 0
11,2566.83,3,3,3.6666667,855.61,Cluster 2
16,2669.9,4,4,4.0,667.475,Cluster 1
10,472.4,2,2,5.0,236.2,Cluster 0
6,419.94,1,1,6.0,419.94,Cluster 0
9,549.91,2,2,4.5,274.955,Cluster 0
6,179.94,1,1,6.0,179.94,Cluster 0
5,349.95,1,1,5.0,349.95,Cluster 0
10,411.86,2,2,5.0,205.93,Cluster 0
10,135.62,2,2,5.0,67.81,Cluster 0
7,2333.73,2,2,3.5,1166.865,Cluster 2
21,2724.79,5,5,4.2,544.958,Cluster 1
13,2411.71,4,4,3.25,602.9275,Cluster 1
5,2334.95,2,2,2.5,1167.475,Cluster 2
7,2426.87,2,2,3.5,1213.435,Cluster 2
13,131.37,3,3,4.3333335,43.79,Cluster 3
5,109.9,1,1,5.0,109.9,Cluster 0
11,319.84,2,2,5.5,159.92,Cluster 0
12,455.82,2,2,6.0,227.91,Cluster 0
12,593.88,3,3,4.0,197.96,Cluster 3
1,1700.99,1,1,1.0,1700.99,Cluster 4
14,294.86,3,3,4.6666665,98.28667,Cluster 3
11,69.69,2,2,5.5,34.845,Cluster 0
7,1910.93,2,2,3.5,955.465,Cluster 2
14,1828.36,4,4,3.5,457.09,Cluster 1
13,2583.87,3,3,4.3333335,861.29,Cluster 2
14,2487.86,4,4,3.5,621.965,Cluster 1
13,154.07,3,3,4.3333335,51.356667,Cluster 3
15,284.85,3,3,5.0,94.95,Cluster 3
11,354.89,2,2,5.5,177.445,Cluster 0
14,918.41,3,3,4.6666665,306.13666,Cluster 3
10,215.9,2,2,5.0,107.95,Cluster 0
1,1700.99,1,1,1.0,1700.99,Cluster 4
1,1700.99,1,1,1.0,1700.99,Cluster 4
5,1840.95,2,2,2.5,920.475,Cluster 2
16,1877.84,4,4,4.0,469.46,Cluster 1
7,1730.93,2,2,3.5,865.465,Cluster 2
11,1804.09,3,3,3.6666667,601.36334,Cluster 2
6,674.89,2,2,3.0,337.445,Cluster 0
15,181.39,3,3,5.0,60.463333,Cluster 3
1,1700.99,1,1,1.0,1700.99,Cluster 4
5,679.95,2,2,2.5,339.975,Cluster 0
13,2078.87,3,3,4.3333335,692.95667,Cluster 2
6,1875.94,2,2,3.0,937.97,Cluster 2
5,1900.95,2,2,2.5,950.475,Cluster 2
6,1970.94,2,2,3.0,985.47,Cluster 2
7,1910.93,2,2,3.5,955.465,Cluster 2
18,2049.82,4,4,4.5,512.455,Cluster 1
16,854.84,4,4,4.0,213.71,Cluster 3
1,2319.99,1,1,1.0,2319.99,Cluster 4
12,2704.93,3,3,4.0,901.6433,Cluster 2
12,1739.03,3,3,4.0,579.6767,Cluster 2
5,2329.15,2,2,2.5,1164.575,Cluster 2
17,209.09,3,3,5.6666665,69.69666,Cluster 3
13,2636.81,3,3,4.3333335,878.93665,Cluster 2
8,129.12,2,2,4.0,64.56,Cluster 0
11,191.39,2,2,5.5,95.695,Cluster 0
10,147.4,2,2,5.0,73.7,Cluster 0
4,279.96,1,1,4.0,279.96,Cluster 0
6,179.94,1,1,6.0,179.94,Cluster 0
16,323.84,3,3,5.3333335,107.94666,Cluster 3
7,2699.65,2,2,3.5,1349.825,Cluster 2
9,1450.77,3,3,3.0,483.59,Cluster 2
11,2368.39,3,3,3.6666667,789.4633,Cluster 2
5,969.45,2,2,2.5,484.725,Cluster 2
9,27.41,2,2,4.5,13.705,Cluster 0
9,190.91,2,2,4.5,95.455,Cluster 0
15,219.85,3,3,5.0,73.28333,Cluster 3
5,349.95,1,1,5.0,349.95,Cluster 0
9,131.41,2,2,4.5,65.705,Cluster 0
10,411.86,2,2,5.0,205.93,Cluster 0
14,155.06,3,3,4.6666665,51.68667,Cluster 3
6,179.94,1,1,6.0,179.94,Cluster 0
13,150.07,3,3,4.3333335,50.023335,Cluster 3
11,140.39,2,2,5.5,70.195,Cluster 0
9,402.41,2,2,4.5,201.205,Cluster 0
8,146.36,2,2,4.0,73.18,Cluster 0
25,805.68,5,5,5.0,161.136,Cluster 1
19,3289.1,5,5,3.8,657.82,Cluster 1
6,419.94,1,1,6.0,419.94,Cluster 0
23,716.77,5,5,4.6,143.354,Cluster 1
5,2407.91,2,2,2.5,1203.955,Cluster 2
13,2636.81,3,3,4.3333335,878.93665,Cluster 2
5,2434.99,2,2,2.5,1217.495,Cluster 2
9,64.91,2,2,4.5,32.455,Cluster 0
8,315.92,2,2,4.0,157.96,Cluster 0
28,2834.67,6,6,4.6666665,472.445,Cluster 1
27,2868.73,6,6,4.5,478.12167,Cluster 1
4,87.92,1,1,4.0,87.92,Cluster 0
11,2369.89,3,3,3.6666667,789.9633,Cluster 2
13,881.81,3,3,4.3333335,293.93668,Cluster 3
21,2774.79,5,5,4.2,554.958,Cluster 1
10,36.4,2,2,5.0,18.2,Cluster 0
9,2379.91,3,3,3.0,793.30334,Cluster 2
14,2797.82,4,4,3.5,699.455,Cluster 1
20,2585.8,5,5,4.0,517.16,Cluster 1
17,2573.88,4,4,4.25,643.47,Cluster 1
5,2459.95,2,2,2.5,1229.975,Cluster 2
10,2446.44,3,3,3.3333333,815.48,Cluster 2
18,2452.58,4,4,4.5,613.145,Cluster 1
7,2379.93,2,2,3.5,1189.965,Cluster 2
6,2331.44,2,2,3.0,1165.72,Cluster 2
5,2459.95,2,2,2.5,1229.975,Cluster 2
16,1299.84,4,4,4.0,324.96,Cluster 1
9,1673.91,2,2,4.5,836.955,Cluster 2
12,1377.84,3,3,4.0,459.28,Cluster 3
7,696.87,2,2,3.5,348.435,Cluster 0
1,539.99,1,1,1.0,539.99,Cluster 4
6,1345.94,2,2,3.0,672.97,Cluster 2
5,2799.99,2,2,2.5,1399.995,Cluster 2
10,426.9,2,2,5.0,213.45,Cluster 0
12,473.88,2,2,6.0,236.94,Cluster 0
16,2669.9,4,4,4.0,667.475,Cluster 1
1,2319.99,1,1,1.0,2319.99,Cluster 4
24,702.26,5,5,4.8,140.452,Cluster 1
12,614.88,3,3,4.0,204.96,Cluster 3
20,1002.3,5,5,4.0,200.46,Cluster 1
13,2083.87,3,3,4.3333335,694.62335,Cluster 2
5,24.95,1,1,5.0,24.95,Cluster 0
6,584.94,2,2,3.0,292.47,Cluster 0
11,204.89,2,2,5.5,102.445,Cluster 0
6,1115.94,2,2,3.0,557.97,Cluster 2
17,1729.83,4,4,4.25,432.4575,Cluster 1
16,391.68,3,3,5.3333335,130.56,Cluster 3
16,653.84,3,3,5.3333335,217.94667,Cluster 3
5,19.95,1,1,5.0,19.95,Cluster 0
5,2475.15,2,2,2.5,1237.575,Cluster 2
7,2649.93,2,2,3.5,1324.965,Cluster 2
21,450.05,4,4,5.25,112.5125,Cluster 3
4,85.96,1,1,4.0,85.96,Cluster 0
9,402.41,2,2,4.5,201.205,Cluster 0
12,719.88,2,2,6.0,359.94,Cluster 0
10,579.9,2,2,5.0,289.95,Cluster 0
15,386.69,3,3,5.0,128.89667,Cluster 3
10,333.9,2,2,5.0,166.95,Cluster 0
5,349.95,1,1,5.0,349.95,Cluster 0
6,1295.44,2,2,3.0,647.72,Cluster 2
6,419.94,1,1,6.0,419.94,Cluster 0
14,717.86,3,3,4.6666665,239.28667,Cluster 3
8,3536.42,2,2,4.0,1768.21,Cluster 2
11,2654.84,3,3,3.6666667,884.94666,Cluster 2
5,349.95,1,1,5.0,349.95,Cluster 0
13,101.71,3,3,4.3333335,33.90333,Cluster 3
11,84.89,2,2,5.5,42.445,Cluster 0
2,2240.98,1,1,2.0,2240.98,Cluster 4
15,2471.39,4,4,3.75,617.8475,Cluster 1
9,64.91,2,2,4.5,32.455,Cluster 0
15,114.85,3,3,5.0,38.283333,Cluster 3
10,79.9,2,2,5.0,39.95,Cluster 0
11,79.89,2,2,5.5,39.945,Cluster 0
15,324.85,3,3,5.0,108.28333,Cluster 3
22,3692.28,5,5,4.4,738.456,Cluster 1
16,2590.84,4,4,4.0,647.71,Cluster 1
6,2331.44,2,2,3.0,1165.72,Cluster 2
7,2529.93,2,2,3.5,1264.965,Cluster 2
9,2598.87,3,3,3.0,866.29,Cluster 2
7,2451.87,2,2,3.5,1225.935,Cluster 2
25,2673.75,5,5,5.0,534.75,Cluster 1
6,2894.99,2,2,3.0,1447.495,Cluster 2
5,2799.99,2,2,2.5,1399.995,Cluster 2
10,2471.44,3,3,3.3333333,823.81335,Cluster 2
19,2573.81,5,5,3.8,514.762,Cluster 1
16,2539.84,4,4,4.0,634.96,Cluster 1
12,2463.32,3,3,4.0,821.1067,Cluster 2
6,2404.89,2,2,3.0,1202.445,Cluster 2
17,414.89,3,3,5.6666665,138.29666,Cluster 3
15,404.91,3,3,5.0,134.97,Cluster 3
10,2504.26,3,3,3.3333333,834.75336,Cluster 2
11,2517.25,3,3,3.6666667,839.0833,Cluster 2
12,1269.38,3,3,4.0,423.12668,Cluster 3
6,1390.44,2,2,3.0,695.22,Cluster 2
15,3233.69,4,4,3.75,808.4225,Cluster 1
13,2785.89,3,3,4.3333335,928.63,Cluster 2
9,130.91,2,2,4.5,65.455,Cluster 0
9,324.91,2,2,4.5,162.455,Cluster 0
10,39.1,2,2,5.0,19.55,Cluster 0
9,34.11,2,2,4.5,17.055,Cluster 0
16,284.84,3,3,5.3333335,94.94666,Cluster 3
8,185.88,2,2,4.0,92.94,Cluster 0
11,204.89,2,2,5.5,102.445,Cluster 0
12,323.88,2,2,6.0,161.94,Cluster 0
14,294.86,3,3,4.6666665,98.28667,Cluster 3
9,3661.41,2,2,4.5,1830.705,Cluster 2
12,1269.38,3,3,4.0,423.12668,Cluster 3
18,1727.32,4,4,4.5,431.83,Cluster 1
10,1305.4,3,3,3.3333333,435.13333,Cluster 2
5,1336.45,2,2,2.5,668.225,Cluster 2
8,2450.92,2,2,4.0,1225.46,Cluster 2
11,899.84,3,3,3.6666667,299.94666,Cluster 3
1,2443.35,1,1,1.0,2443.35,Cluster 4
25,521.69,5,5,5.0,104.338,Cluster 1
9,878.27,3,3,3.0,292.75665,Cluster 2
17,283.83,3,3,5.6666665,94.61,Cluster 3
11,818.94,2,2,5.5,409.47,Cluster 0
10,65.9,2,2,5.0,32.95,Cluster 0
10,814.95,2,2,5.0,407.475,Cluster 0
4,15.96,1,1,4.0,15.96,Cluster 0
11,229.89,2,2,5.5,114.945,Cluster 0
12,3647.38,3,3,4.0,1215.7933,Cluster 2
10,163.9,2,2,5.0,81.95,Cluster 0
14,3616.36,3,3,4.6666665,1205.4534,Cluster 2
11,2579.39,3,3,3.6666667,859.7967,Cluster 2
7,1330.43,2,2,3.5,665.215,Cluster 2
7,2510.93,2,2,3.5,1255.465,Cluster 2
7,2510.93,2,2,3.5,1255.465,Cluster 2
8,3536.42,2,2,4.0,1768.21,Cluster 2
18,1479.82,4,4,4.5,369.955,Cluster 1
18,3517.82,4,4,4.5,879.455,Cluster 1
6,29.94,1,1,6.0,29.94,Cluster 0
7,3577.43,2,2,3.5,1788.715,Cluster 2
8,3536.42,2,2,4.0,1768.21,Cluster 2
7,3501.43,2,2,3.5,1750.715,Cluster 2
1,1120.49,1,1,1.0,1120.49,Cluster 4
19,2769.87,4,4,4.75,692.4675,Cluster 1
16,349.84,3,3,5.3333335,116.613335,Cluster 3
5,24.95,1,1,5.0,24.95,Cluster 0
15,271.35,3,3,5.0,90.45,Cluster 3
9,194.91,2,2,4.5,97.455,Cluster 0
14,294.86,3,3,4.6666665,98.28667,Cluster 3
15,349.85,3,3,5.0,116.61667,Cluster 3
16,398.84,3,3,5.3333335,132.94667,Cluster 3
11,2060.89,3,3,3.6666667,686.9633,Cluster 2
16,125.84,3,3,5.3333335,41.946667,Cluster 3
9,249.86,2,2,4.5,124.93,Cluster 0
15,123.85,3,3,5.0,41.283333,Cluster 3
6,419.94,1,1,6.0,419.94,Cluster 0
6,419.94,1,1,6.0,419.94,Cluster 0
6,179.94,1,1,6.0,179.94,Cluster 0
13,100.87,3,3,4.3333335,33.623333,Cluster 3
6,59.94,1,1,6.0,59.94,Cluster 0
5,1260.45,2,2,2.5,630.225,Cluster 2
11,3470.59,3,3,3.6666667,1156.8633,Cluster 2
15,387.4,3,3,5.0,129.13333,Cluster 3
17,1454.33,4,4,4.25,363.5825,Cluster 1
8,2450.92,2,2,4.0,1225.46,Cluster 2
8,3536.42,2,2,4.0,1768.21,Cluster 2
11,354.89,2,2,5.5,177.445,Cluster 0
4,39.96,1,1,4.0,39.96,Cluster 0
8,567.92,2,2,4.0,283.96,Cluster 0
9,329.86,2,2,4.5,164.93,Cluster 0
11,38.69,2,2,5.5,19.345,Cluster 0
16,684.89,3,3,5.3333335,228.29666,Cluster 3
22,589.78,4,4,5.5,147.445,Cluster 3
14,239.86,3,3,4.6666665,79.95333,Cluster 3
12,129.08,3,3,4.0,43.02667,Cluster 3
9,169.91,2,2,4.5,84.955,Cluster 0
5,149.95,1,1,5.0,149.95,Cluster 0
15,349.85,3,3,5.0,116.61667,Cluster 3
9,124.91,2,2,4.5,62.455,Cluster 0
7,1444.43,2,2,3.5,722.215,Cluster 2
14,1351.36,4,4,3.5,337.84,Cluster 1
6,1295.44,2,2,3.0,647.72,Cluster 2
13,1417.37,3,3,4.3333335,472.45667,Cluster 3
6,2380.94,2,2,3.0,1190.47,Cluster 2
3,3361.47,1,1,3.0,3361.47,Cluster 4
8,2540.92,2,2,4.0,1270.46,Cluster 2
11,2513.89,3,3,3.6666667,837.9633,Cluster 2
12,2535.88,3,3,4.0,845.29333,Cluster 2
7,2415.93,2,2,3.5,1207.965,Cluster 2
2,2240.98,1,1,2.0,2240.98,Cluster 4
5,1260.45,2,2,2.5,630.225,Cluster 2
7,1330.43,2,2,3.5,665.215,Cluster 2
5,1320.45,2,2,2.5,660.225,Cluster 2
2,2240.98,1,1,2.0,2240.98,Cluster 4
6,1370.44,2,2,3.0,685.22,Cluster 2
6,1245.44,2,2,3.0,622.72,Cluster 2
15,3739.35,3,3,5.0,1246.45,Cluster 2
11,649.89,3,3,3.6666667,216.63,Cluster 3
11,1190.39,3,3,3.6666667,396.79666,Cluster 3
13,245.87,3,3,4.3333335,81.956665,Cluster 3
5,107.45,1,1,5.0,107.45,Cluster 0
14,3821.36,3,3,4.6666665,1273.7866,Cluster 2
11,84.89,2,2,5.5,42.445,Cluster 0
15,1330.35,4,4,3.75,332.5875,Cluster 1
18,2453.82,4,4,4.5,613.455,Cluster 1
8,2564.92,2,2,4.0,1282.46,Cluster 2
18,2424.02,4,4,4.5,606.005,Cluster 1
8,3536.42,2,2,4.0,1768.21,Cluster 2
20,2024.8,4,4,5.0,506.2,Cluster 1
10,2478.9,3,3,3.3333333,826.3,Cluster 2
17,449.83,4,4,4.25,112.4575,Cluster 3
10,69.9,2,2,5.0,34.95,Cluster 0
10,2580.9,3,3,3.3333333,860.3,Cluster 2
12,618.88,3,3,4.0,206.29333,Cluster 3
11,1530.39,3,3,3.6666667,510.13,Cluster 2
15,449.85,3,3,5.0,149.95,Cluster 3
15,333.35,3,3,5.0,111.11667,Cluster 3
6,1390.44,2,2,3.0,695.22,Cluster 2
9,3571.41,2,2,4.5,1785.705,Cluster 2
14,209.86,3,3,4.6666665,69.95333,Cluster 3
11,926.88,2,2,5.5,463.44,Cluster 0
6,1390.44,2,2,3.0,695.22,Cluster 2
8,2450.92,2,2,4.0,1225.46,Cluster 2
3,3361.47,1,1,3.0,3361.47,Cluster 4
8,2450.92,2,2,4.0,1225.46,Cluster 2
10,1382.9,3,3,3.3333333,460.96667,Cluster 2
7,2415.93,2,2,3.5,1207.965,Cluster 2
8,2564.92,2,2,4.0,1282.46,Cluster 2
1,1120.49,1,1,1.0,1120.49,Cluster 4
9,3571.41,2,2,4.5,1785.705,Cluster 2
14,89.06,3,3,4.6666665,29.686666,Cluster 3
7,1330.43,2,2,3.5,665.215,Cluster 2
9,56.75,2,2,4.5,28.375,Cluster 0
6,149.94,1,1,6.0,149.94,Cluster 0
20,338.8,4,4,5.0,84.7,Cluster 3
15,344.89,3,3,5.0,114.96333,Cluster 3
15,124.85,3,3,5.0,41.616665,Cluster 3
3,3361.47,1,1,3.0,3361.47,Cluster 4
17,1465.33,4,4,4.25,366.3325,Cluster 1
2,2240.98,1,1,2.0,2240.98,Cluster 4
16,254.84,3,3,5.3333335,84.94666,Cluster 3
12,2620.09,3,3,4.0,873.36334,Cluster 2
6,2483.1,2,2,3.0,1241.55,Cluster 2
1,2443.35,1,1,1.0,2443.35,Cluster 4
7,2653.29,2,2,3.5,1326.645,Cluster 2
9,2499.27,3,3,3.0,833.09,Cluster 2
11,2654.91,3,3,3.6666667,884.97,Cluster 2
11,2509.25,3,3,3.6666667,836.4167,Cluster 2
7,2491.05,2,2,3.5,1245.525,Cluster 2
5,2573.75,2,2,2.5,1286.875,Cluster 2
16,2798.86,4,4,4.0,699.715,Cluster 1
17,2835.74,4,4,4.25,708.935,Cluster 1
19,472.85,4,4,4.75,118.2125,Cluster 3
6,2618.3,2,2,3.0,1309.15,Cluster 2
15,2898.21,4,4,3.75,724.5525,Cluster 1
23,3051.57,6,6,3.8333333,508.595,Cluster 1
11,163.69,2,2,5.5,81.845,Cluster 0
9,262.87,2,2,4.5,131.435,Cluster 0
16,2655.2,4,4,4.0,663.8,Cluster 1
9,325.86,2,2,4.5,162.93,Cluster 0
1,1700.99,1,1,1.0,1700.99,Cluster 4
17,1838.63,4,4,4.25,459.6575,Cluster 1
5,1916.95,2,2,2.5,958.475,Cluster 2
1,1700.99,1,1,1.0,1700.99,Cluster 4
13,2527.23,3,3,4.3333335,842.41,Cluster 2
5,175.0,1,1,5.0,175.0,Cluster 0
6,2618.3,2,2,3.0,1309.15,Cluster 2
15,2016.85,4,4,3.75,504.2125,Cluster 1
10,229.96,2,2,5.0,114.98,Cluster 0
6,2618.3,2,2,3.0,1309.15,Cluster 2
17,2611.43,4,4,4.25,652.8575,Cluster 1
6,1875.94,2,2,3.0,937.97,Cluster 2
13,100.87,3,3,4.3333335,33.623333,Cluster 3
15,224.85,3,3,5.0,74.95,Cluster 3
1,1700.99,1,1,1.0,1700.99,Cluster 4
12,1779.88,3,3,4.0,593.29333,Cluster 2
1,1700.99,1,1,1.0,1700.99,Cluster 4
5,1840.95,2,2,2.5,920.475,Cluster 2
9,249.86,2,2,4.5,124.93,Cluster 0
9,687.92,2,2,4.5,343.96,Cluster 0
10,174.9,2,2,5.0,87.45,Cluster 0
13,2234.87,3,3,4.3333335,744.95667,Cluster 2
6,2483.1,2,2,3.0,1241.55,Cluster 2
18,2732.18,4,4,4.5,683.045,Cluster 1
1,2443.35,1,1,1.0,2443.35,Cluster 4
7,2497.29,2,2,3.5,1248.645,Cluster 2
11,69.69,2,2,5.5,34.845,Cluster 0
16,213.64,3,3,5.3333335,71.21333,Cluster 3
13,190.91,3,3,4.3333335,63.636665,Cluster 3
16,158.64,3,3,5.3333335,52.88,Cluster 3
12,1073.38,3,3,4.0,357.79333,Cluster 3
13,1662.62,3,3,4.3333335,554.20667,Cluster 3
8,2458.42,2,2,4.0,1229.21,Cluster 2
11,204.89,2,2,5.5,102.445,Cluster 0
10,67.66,2,2,5.0,33.83,Cluster 0
1,1700.99,1,1,1.0,1700.99,Cluster 4
7,1910.93,2,2,3.5,955.465,Cluster 2
10,343.9,2,2,5.0,171.95,Cluster 0
7,1910.93,2,2,3.5,955.465,Cluster 2
8,1718.92,2,2,4.0,859.46,Cluster 2
11,2448.39,3,3,3.6666667,816.13,Cluster 2
5,1840.95,2,2,2.5,920.475,Cluster 2
15,2268.1,4,4,3.75,567.025,Cluster 1
16,1857.34,4,4,4.0,464.335,Cluster 1
11,152.39,2,2,5.5,76.195,Cluster 0
7,2000.93,2,2,3.5,1000.465,Cluster 2
11,2073.39,3,3,3.6666667,691.13,Cluster 2
11,341.44,2,2,5.5,170.72,Cluster 0
12,37.68,2,2,6.0,18.84,Cluster 0
1,1700.99,1,1,1.0,1700.99,Cluster 4
6,1875.94,2,2,3.0,937.97,Cluster 2
17,1917.83,4,4,4.25,479.4575,Cluster 1
7,2024.93,2,2,3.5,1012.465,Cluster 2
6,1745.94,2,2,3.0,872.97,Cluster 2
5,1900.95,2,2,2.5,950.475,Cluster 2
1,1700.99,1,1,1.0,1700.99,Cluster 4
12,2123.38,3,3,4.0,707.79333,Cluster 2
7,1910.93,2,2,3.5,955.465,Cluster 2
6,173.94,1,1,6.0,173.94,Cluster 0
9,190.91,2,2,4.5,95.455,Cluster 0
15,350.85,3,3,5.0,116.95,Cluster 3
4,19.96,1,1,4.0,19.96,Cluster 0
11,73.89,2,2,5.5,36.945,Cluster 0
15,922.81,4,4,3.75,230.7025,Cluster 3
5,575.95,2,2,2.5,287.975,Cluster 0
19,2674.17,4,4,4.75,668.5425,Cluster 1
13,310.87,3,3,4.3333335,103.62334,Cluster 3
10,659.94,2,2,5.0,329.97,Cluster 0
5,144.95,1,1,5.0,144.95,Cluster 0
5,149.95,1,1,5.0,149.95,Cluster 0
20,1104.8,4,4,5.0,276.2,Cluster 3
17,221.33,3,3,5.6666665,73.776665,Cluster 3
11,179.89,2,2,5.5,89.945,Cluster 0
10,199.9,2,2,5.0,99.95,Cluster 0
9,194.96,2,2,4.5,97.48,Cluster 0
21,346.77,4,4,5.25,86.6925,Cluster 3
7,2594.01,2,2,3.5,1297.005,Cluster 2
